row_id,pid,question,comment_clean,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective
1767,24567606,improved,I believe the course could be improved if better comments were given and timely feedback was available.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,52126440,instructor,Great coordinator for this class. Very in tune with the pharmacy students.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,11954667,strengths,The strengths is that he knew what he was talking about and was able to respond to emails when a questions came up in a timely manner.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,39820391,improved,I think that the ethics and communication skills a with the patient care plans would be better taught at the beginning of the semester to set the stage for clinicals.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,63986260,improved,Less big projects for the lighting portion of the semester. There either needs to be a big final project or the final exam. A mixture of the two plus another al project and extra class homework we had to too is too much.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,55036048,strengths,"I really enjoyed the set-up of this course. I like how we are given a semester to develop an idea and use the basic engineering principles to make changes when needed, and look at the product you make in a different way than to just do a task more efficiently.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,41799951,strengths,The strengths of this course were the example problems we do in class. Using these examples I got a very good grasp of the math used in the power calculation. The teacher's good attitude was the most enjoyable part of the class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,89756248,strengths,The course was well organized and had specific objectives. I enjoyed the in class discussions that really opened my eyes on how the living situations in America can differ from other places in the world.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,52437434,strengths,The strength of the course is that there was a neutral opinion to most all of the topics that we discussed in class. The small group discussions also helped make the course more effective as well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,88550037,weaknesses,"The amount of work required for a 1 credit hour class. Other sections had problems or short, one paragraph, write ups on what they had observed in lab. The formal lab reports are a good skill to have but required a tremendous amount of time in a semester that already has a massive course load.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,65455946,strengths,"I loved how the course was set up. It was very orderly and with the schedule, you were able to prepare for the class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,53758638,instructor,Great job. Loved the emails they helped me stay on track.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,77781789,instructor,Dr. was really good at explaining things and gave us good materials. I like that he was realistic about the difficulty of the material and took the time to prepare for our class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,68720886,weaknesses,There were very little guidelines and expectations for big papers. What was expected in each righting was very broad and open.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,50803994,weaknesses,I think that the course should have placed more emphasis on expounding on and defending a student's point of view on the literature read in the course.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,25874259,improved,This course could be improved by giving assignments related to baseball as a whole and not one particular . It should not be graded as harshly as it was being just a first-time class. The assignments should have been given more instruction and a rubric on how it is graded. Being more available for feedback during the time before an assignment is due.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,91424165,strengths,"I think that the peer evaluations and self evaluations for each speech helped me recognize what I could do better in my next speech. I liked the lectures that focused on giving speeches and the power point tips, because they helped inspire ideas for creating my next speech.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,85386706,strengths,The course was very interactive and was a great review of some fluid mechanics and heat transfer concepts.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,39418780,improved,More connection to real-world scenarios. Give homework answers when HW is posted. Either just the answers like the last few assignments or post the whole answer key earlier. I think it is really helpful to be able to check work as you are working on it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,41307840,strengths,"The format of the course is perfect, open discussion style where we could speak freely. The texts were interesting and all brought different aspects to the class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,41133061,strengths,I really liked the discussion basis of this course. I think peer discussion is vital in understanding material. I also thought the class presentations were helpful in engaging students in the material being discussed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,67540841,strengths,"Introduced important concepts relating to the experimental side of engineering. Doing experiments is a great tool, letting us have hands-on experience and using our own numbers in the experimental process.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,41771014,weaknesses,Felt like I was spending more time per week working on this 2 credit hour class than my 3 credit hour classes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,56304887,strengths,I enjoyed the listening examples throughout the course. This made it much easier to apply what was learned. I thought the best methods for teaching was using PowerPoints. When using PowerPoints it made it easy to go back and review what we had talked about.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,84269594,improved,the course could be improved by lowering amount of projects or by making the exam better for all students so the average isn't in the 40s.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,10214655,instructor,"I really appreciate how quickly she answers emails, and how well she conveys her caring for our well being, and overall success in this class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,80803452,improved,More precise instruction of what is expected in each essay.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,85988637,strengths,The strengths of the class including being able to apply what was taught in class in a real world application in the lab. Through this method I was able to make connections between the theory and the actual outcomes on the hardware or simulation models.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,52152198,strengths,The activities done in class tended to be very helpful in reviewing and practicing the concepts needed for the lab. The review sheet where we did equations was very helpful.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,13766747,improved,More structure with more explanation to be able to get through the course. Keeping everyone close to the same place so we can seek help from our peers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,58251572,strengths,"I think the course does a good job of demonstrating the engineering process, and giving students hands-on experience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,85461189,strengths,I enjoyed the labs and experiments done throughout the course. It helped put class material to use and understand how to apply the content.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,90510045,improved,"Its definitely a hard course to organize. IÂ’d recommend more strict deadlines, but it would have to vary by student because some students will pass quizzes faster than other students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,99995283,strengths,"Enabled me to become a better team member and public speaker, activities were fun and engaging, homework was minimal and useful for the development of fundamental ideas discussed in class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,15134178,strengths,Using a lot of in class time to work together to get all project or homework's done.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,59277031,strengths,I learned alot of important skills. I enjoyed learning Excel. The most effective teaching methodology was in class lectures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,89896470,strengths,"Strengths are all of the things learned within the course, starts to prepare students for what engineering is really like. I enjoy autoCAD in class. The hands on activities I found the most effective.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,67617788,strengths,"This class was really helpful in helping me figure out if I actually want to be an engineer or not because of all the group projects and the projects relating to the design process. Also, I really, really enjoyed having Dr. as my professor for this class because of how kind and helpful she was both in and out of class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,86512218,strengths,"The course was structured in a very open manner allowing for self guidance on projects. At the same time, Dr. was readily available to provide assistance as as you could show that you had made an effort yourself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,68338648,weaknesses,"There were often times when the course felt more like 3 credit hours than two. This being said, it was not overbearing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,59383874,improved,Honestly was a solid course structure and forces you to learn to manage your time. There is always more than enough time provided to collect data and write the report before its due if you choose to use that time wisely.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,98691211,strengths,"I really enjoyed the content of this course. Learning about Child Psychology is interesting because it helps you understand the capabilities of children you are going to work with in the future. It also prompts me to think back to my own childhood, which is usually interesting. I especially enjoyed learning about research methods used among non-verbal infants. Dr. does a great job of keeping the class engaged by using examples and interacting with her students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,39634252,strengths,"There are no surprises, everything is how she says it will be, especially on the exams. I like how at the beginning of the year most of the advice she gives for studying actually helped me pass the class. I wish I listened on the first exam, that probably would have helped me get a better grade in the class. I enjoy that she sometimes uses videos to explain the studies instead of just continuing to talk to us about them. She is also very responsive to emails, which I like.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,70098059,strengths,I like how the course is structured. I enjoy the powerpoint with lots of imagery of the topic. My professor gave al examples that were easy to connect to and learn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,66972042,weaknesses,"The slides and notes were hard to follow so if I missed a day in class I had very little hope of understanding the slides or where we stopped etc for a given day. Unless you were there, you didn't understand what the lecture materials or notes were talking about when going back to do it. The notes don't contain step by step worked out problems to use as examples and they are more geared towards the professor to help him teach rather than to help us learn by reading it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,67841542,weaknesses,There were a lot of assignments that were handwritten that could have easily been typed that were then the base topic for an appendix in the capstone report. It would have been a lot more effective if students typed these assignments so they had an easily accessible copy that they could then expand for their report rather than rewriting it completely.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,75426017,strengths,I enjoyed how hands on the course was. it provided a way of understanding the things we learned in class and apply it to a real problem.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,82055430,strengths,The hands on work was what I enjoyed. The precise teaching methods were ver effective as well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
